Dates,TSX,CAC,DAX,NIK,FTSE,SP
23-Nov-00,8924.7,6053.04,6596.93,14308.33,6287.3,1332.065
24-Nov-00,9024.4,6145.65,6664.18,14315.35,6327.6,1341.77
27-Nov-00,9127.4,6171.33,6696.91,14720.39,6374.7,1348.97
28-Nov-00,8925.2,6069.22,6625.56,14658.87,6249.8,1336.09
29-Nov-00,8821.1,6060.65,6598.32,14507.64,6164.9,1341.93
30-Nov-00,8819.9,5928.08,6372.33,14648.51,6142.2,1314.95
1-Dec-00,8941.2,5928.5,6512.91,14835.33,6170.4,1315.23
4-Dec-00,8944.7,5791.51,6408.1,14954.73,6158.7,1324.97
5-Dec-00,9279,5994.89,6637.09,14695.05,6299,1376.54
6-Dec-00,9230.6,5985.24,6622.25,14889.37,6273.3,1351.46
7-Dec-00,9166.8,5984.69,6583.13,14720.36,6231.4,1343.55
8-Dec-00,9548.7,5939.32,6691.25,14696.51,6288.3,1369.89
11-Dec-00,9581.9,6077.88,6782.52,15015.7,6370.3,1380.2
12-Dec-00,9343,6047.66,6733.59,15114.64,6390.4,1371.18
13-Dec-00,9098.1,5962.29,6620.21,15168.68,6403,1359.99
14-Dec-00,9069.4,5905.65,6475.84,14927.19,6263.8,1340.93
15-Dec-00,9020,5839.54,6331.3,14552.29,6175.8,1312.15
18-Dec-00,9008.6,5887.49,6390.25,14483.9,6246.5,1322.74
19-Dec-00,8886.4,5958.86,6479.28,14132.37,6295,1305.6
20-Dec-00,8642.5,5766.3,6248.76,13914.43,6176.7,1264.74
21-Dec-00,8599.7,5758.92,6200.71,13423.21,6115.5,1274.86
22-Dec-00,8769.9,5783.73,6251.4,13427.08,6097.5,1305.95
25-Dec-00,8798.966667,5808.203333,6276.986667,13717.465,6137.733333,1310.57
26-Dec-00,8828.033333,5832.676667,6302.573333,14007.85,6177.966667,1315.19
27-Dec-00,8857.1,5857.15,6328.16,13981.49,6218.2,1328.92
28-Dec-00,8876.1,5920.6,6371.64,13946.96,6223.2,1334.22
29-Dec-00,8933.7,5926.42,6433.61,13785.69,6222.5,1320.28
1-Jan-01,8772.6,5862.66,6361.715,13762.14,6198.6,1301.775
2-Jan-01,8611.5,5798.9,6289.82,13738.59,6174.7,1283.27
3-Jan-01,8937.8,5684.05,6434.96,13715.04,6039.9,1347.56
4-Jan-01,8905.7,5815.99,6376.54,13691.49,6185.6,1333.34
5-Jan-01,8690.2,5758.02,6382.31,13867.61,6198.1,1298.35
8-Jan-01,8671.7,5732.8,6392.17,13739.06,6149.6,1295.86
9-Jan-01,8572,5663.19,6404.52,13610.51,6088.1,1300.8
10-Jan-01,8600.8,5653.35,6320.07,13432.65,6060.6,1313.27
11-Jan-01,8805.4,5702.78,6465.21,13201.07,6114.9,1326.82
12-Jan-01,8716.4,5834.34,6490.03,13347.74,6165.5,1318.55
15-Jan-01,8778.5,5833.38,6522.87,13506.23,6170.3,1322.6
16-Jan-01,8744,5761.67,6502.89,13584.45,6083.3,1326.65
17-Jan-01,8879.4,5884.09,6653.38,13667.63,6197.4,1329.47
18-Jan-01,8899.1,5860.16,6635.76,13873.92,6209.9,1347.97
19-Jan-01,9161.1,5845.73,6651.53,13989.12,6209.3,1342.54
22-Jan-01,9121,5882.76,6675,14032.42,6232,1342.9
23-Jan-01,9268.8,5839.73,6722.41,13984.66,6214.7,1360.4
24-Jan-01,9306.2,5900.32,6706.67,13893.58,6264.4,1364.3
25-Jan-01,9183.4,5934.68,6727.49,13803.38,6255.6,1357.51
26-Jan-01,9158.2,5925.62,6695.2,13696.06,6294.3,1354.95
29-Jan-01,9302.2,5887.9,6750.96,13845.28,6317,1364.17
30-Jan-01,9348.4,5917.15,6739.3,13826.65,6334.5,1373.73
31-Jan-01,9321.9,5998.49,6795.14,13843.55,6297.5,1366.01
1-Feb-01,9287.7,5899.72,6704.68,13779.55,6251.8,1373.47
2-Feb-01,9224.1,5826.37,6638.2,13703.63,6256.4,1349.47
5-Feb-01,9306.1,5823.49,6628.07,13385.52,6269.2,1354.31
6-Feb-01,9301.4,5852.35,6693.03,13269.85,6293.4,1352.26
7-Feb-01,9137.6,5752.14,6578.96,13366.01,6225.6,1340.89
8-Feb-01,9080.7,5773.46,6636.81,13138.23,6206.1,1332.53
9-Feb-01,8957.6,5712.36,6497.07,13422.83,6164.3,1314.76
12-Feb-01,8999.9,5759.48,6564.91,13348.765,6241.4,1330.31
13-Feb-01,8942.1,5739.03,6557.93,13274.7,6228.5,1318.8
14-Feb-01,8911.5,5644.23,6479.87,13284.06,6176.2,1315.92
15-Feb-01,8967.3,5704.53,6591.67,13327.39,6197.9,1326.61
16-Feb-01,8393.2,5595.13,6439.26,13175.49,6088.3,1301.53
19-Feb-01,8459.7,5584.75,6472.21,13119.59,6094,1290.235
20-Feb-01,8236.7,5548.74,6451.57,13248.36,5980.1,1278.94
21-Feb-01,8060.8,5474.37,6347.99,13100.08,5972.4,1255.27
22-Feb-01,8133.3,5452.48,6277.99,13073.36,6003.1,1252.82
23-Feb-01,8028.8,5322.84,6075.34,13246,5943.7,1245.86
26-Feb-01,8140.8,5415.1,6189.07,13201.14,5916.7,1267.65
27-Feb-01,8065.7,5437.76,6220.48,13059.86,5941.2,1257.94
28-Feb-01,8078.7,5367.48,6208.24,12883.54,5917.9,1239.94
1-Mar-01,8103.8,5341.34,6123.38,12681.66,5908.6,1241.23
2-Mar-01,8006.9,5291.92,6159.02,12261.8,5858.6,1234.18
5-Mar-01,8099.3,5368.83,6216.38,12322.16,5931.3,1241.41
6-Mar-01,8205.6,5457.28,6284.06,12687.74,6012,1253.8
7-Mar-01,8301.8,5483.68,6305.64,12723.89,6001.8,1261.89
8-Mar-01,8227.6,5438.66,6267.06,12650.56,6003.2,1264.74
9-Mar-01,8135.5,5368.89,6204.42,12627.9,5917.3,1233.42
12-Mar-01,7930.3,5242.4,6046.56,12171.37,5826.5,1180.16
13-Mar-01,7959.5,5186.87,5962.93,11819.7,5720.7,1197.66
14-Mar-01,7806.9,5115.5,5794.12,11843.59,5625.9,1166.71
15-Mar-01,7823.1,5177.66,5889.95,12152.83,5729.2,1173.56
16-Mar-01,7752.2,5104.77,5734.49,12232.98,5562.8,1150.53
19-Mar-01,7911.1,5048.6,5657.29,12190.97,5551.6,1170.81
20-Mar-01,7756.5,5138.4,5782.16,12647.455,5646.8,1142.62
21-Mar-01,7665.5,5023.76,5622.09,13103.94,5540.7,1122.14
22-Mar-01,7665.7,4824.82,5388.02,12853.97,5314.8,1117.58
23-Mar-01,7639.8,4951.13,5544.67,13214.54,5402.3,1139.83
26-Mar-01,7686.6,5124.8,5726.97,13862.31,5576.6,1152.69
27-Mar-01,7751.3,5235.6,5938.21,13638.33,5728.1,1182.17
28-Mar-01,7506.5,5150.43,5817.52,13765.51,5614,1153.29
29-Mar-01,7444.8,5157.92,5879.3,13072.36,5588.4,1147.95
30-Mar-01,7608,5180.45,5829.95,12999.7,5633.7,1160.33
2-Apr-01,7642.7,5210.48,5760.76,12937.86,5618.5,1145.87
3-Apr-01,7444.4,5004,5553.46,13124.47,5463.1,1106.46
4-Apr-01,7415.5,5071.82,5597.66,13242.78,5535.7,1103.25
5-Apr-01,7572.3,5158.56,5773.34,13381.38,5621.8,1151.44
6-Apr-01,7474.8,5139.71,5698.88,13383.76,5601.5,1128.43
9-Apr-01,7538.1,5183.22,5781.01,12841.76,5663.3,1137.59
10-Apr-01,7745.8,5331.23,5913.84,12620.27,5803,1168.38
11-Apr-01,7712.7,5361.53,5951.16,13174.93,5788.1,1165.89
12-Apr-01,7835.2,5372.71,6002.3,13352.44,5766.6,1183.5
13-Apr-01,7812.85,5362.133333,5980.06,13385.72,5764.766667,1181.59
16-Apr-01,7790.5,5351.556667,5957.82,13254.89,5762.933333,1179.68
17-Apr-01,7819.1,5340.98,5935.58,13067.09,5761.1,1191.81
18-Apr-01,8131.2,5505.08,6164.88,13641.79,5890.2,1238.16
19-Apr-01,8147.7,5480.05,6181.91,13868.28,5871.6,1253.69
20-Apr-01,8099.4,5449.34,6127.97,13765.67,5879.8,1242.98
23-Apr-01,7929.8,5396.85,6051.48,13715.6,5871.3,1224.36
24-Apr-01,7891.7,5424.43,6124.57,13743.18,5840.3,1209.47
25-Apr-01,7945.3,5407.84,6115.19,13827.5,5827.5,1228.75
26-Apr-01,7960.3,5481.73,6123.66,13973.03,5868.3,1234.52
27-Apr-01,7967.3,5575.97,6175.24,13934.32,5951.4,1253.05
30-Apr-01,7946.6,5640.03,6264.51,14179.89,5966.9,1249.46
1-May-01,7946.3,5606.47,6239.175,14425.46,5928,1266.44
2-May-01,8018.4,5572.91,6213.84,14421.64,5904.2,1267.43
3-May-01,7955.5,5457.07,6089.17,14457.56333,5765.8,1248.58
4-May-01,7981.7,5455.55,6138.28,14493.48667,5870.3,1266.61
7-May-01,8022.6,5498.52,6122.62,14529.41,5878.35,1263.51
8-May-01,8064.2,5516.93,6108.72,14289.05,5886.4,1261.2
9-May-01,8070.6,5492.08,6063.94,14084.85,5893.7,1255.54
10-May-01,8121.5,5606.46,6165.18,14017.79,5964,1255.18
11-May-01,8023.7,5567.25,6141.02,14043.92,5896.8,1245.67
14-May-01,8010,5487.72,6064.68,13873.02,5690.5,1248.92
15-May-01,8041.7,5544.13,6070.38,14054.03,5842.9,1249.44
16-May-01,8146,5522.69,6148.44,13694.27,5884,1284.99
17-May-01,8229,5592.65,6173.81,13910.67,5904.5,1288.49
18-May-01,8270.6,5638.24,6186.87,13877.77,5915,1291.96
21-May-01,8270.6,5652.04,6249.87,14176.83,5941.6,1312.83
22-May-01,8395.3,5693.47,6270.59,14091.19,5976.6,1309.38
23-May-01,8348.6,5630.74,6215.25,14067.7,5897.4,1289.05
24-May-01,8346.8,5656.47,6278.9,13895.79,5915.9,1293.17
25-May-01,8292.8,5581.94,6223.57,13765.92,5889.8,1277.89
28-May-01,8291.1,5606.32,6216.83,13737.77,5876.85,1272.91
29-May-01,8252,5542.27,6120.33,13773.89,5863.9,1267.93
30-May-01,8101.4,5444.27,6041.22,13493.35,5796.9,1248.08
31-May-01,8161.9,5454.19,6123.26,13262.14,5796.1,1255.82
1-Jun-01,8250.9,5432.71,6125.17,13261.84,5809.6,1260.67
4-Jun-01,8301.2,5474.49,6177.74,13312.35,5856.5,1267.11
5-Jun-01,8258.8,5516.27,6242.13,13182,5922.5,1283.57
6-Jun-01,8194.4,5496.49,6192.44,13174.84,5901.5,1270.03
7-Jun-01,8191.5,5453.39,6184.25,13277.51,5948.3,1276.96
8-Jun-01,8128.4,5439.93,6187.21,13430.22,5950.6,1264.96
11-Jun-01,8091.8,5418.47,6162.74,13226.48,5860.5,1254.39
12-Jun-01,8094.8,5311.94,6059.15,12840.1,5804,1255.85
13-Jun-01,8012.7,5353.63,6111.94,12823.45,5820.2,1241.6
14-Jun-01,7920.1,5297.07,6031.27,12846.66,5752.5,1219.87
15-Jun-01,7816.1,5243.84,5915.18,12790.38,5723,1214.36
18-Jun-01,7707.1,5160.28,5869.04,12697.79,5671.6,1208.43
19-Jun-01,7702.9,5199.41,5922.53,12574.26,5680.4,1212.58
20-Jun-01,7675.7,5170.49,5876.04,12674.64,5699.6,1223.14
21-Jun-01,7706.9,5134.97,5926.38,12962.43,5641.4,1237.04
22-Jun-01,7739.7,5183.67,5941.77,13044.61,5665.7,1225.35
25-Jun-01,7697.7,5213.46,5902.32,12896.47,5661.9,1218.6
26-Jun-01,7612,5090.73,5847.79,12978.82,5555.7,1216.76
27-Jun-01,7530.6,5057.72,5833.1,12828.98,5607.9,1211.07
28-Jun-01,7600.1,5133.56,5971.77,12679.88,5638.4,1226.2
29-Jun-01,7736.4,5225.33,6058.38,12969.05,5642.5,1224.38
2-Jul-01,7742.35,5296.51,6109.5,12751.18,5716.7,1236.72
3-Jul-01,7748.3,5205.78,6056.84,12817.41,5639.9,1234.45
4-Jul-01,7730.6,5175.13,6015.72,12629.02,5600.5,1226.845
5-Jul-01,7683,5123.83,5999.19,12607.3,5549.6,1219.24
6-Jul-01,7594.1,4999.36,5862.1,12306.08,5479.2,1190.59
9-Jul-01,7640.7,5027.37,5869.86,12239.68,5468.9,1198.78
10-Jul-01,7558.7,4973.4,5816.32,12300.41,5467.9,1181.52
11-Jul-01,7570.8,4914.68,5801.8,12005.11,5391.9,1180.18
12-Jul-01,7670.8,4961.43,5889.88,12407.95,5481.6,1208.14
13-Jul-01,7765.6,5025.24,5928.01,12355.15,5537,1215.68
16-Jul-01,7643.7,5022.76,5853.76,12343.37,5517.1,1202.45
17-Jul-01,7694.1,4978.54,5846.66,12128.57,5427.8,1214.44
18-Jul-01,7620.5,4867.5,5728.37,11892.58,5404.6,1207.71
19-Jul-01,7642.4,4930.39,5829.69,11908.39,5437.4,1215.02
20-Jul-01,7648,4880.7,5764.06,11759.01,5387.1,1210.85
23-Jul-01,7627.2,4911.92,5791.73,11609.63,5405.3,1191.03
24-Jul-01,7586.5,4855.6,5663.26,11883.25,5320.2,1171.65
25-Jul-01,7623.8,4773.17,5582.76,11891.61,5275.7,1190.49
26-Jul-01,7602.6,4842.12,5675.76,11858.56,5286.1,1202.93
27-Jul-01,7682.2,4967.15,5754.86,11798.08,5403.1,1205.82
30-Jul-01,7641.3,5033.71,5792.19,11579.27,5446.7,1204.52
31-Jul-01,7689.7,5085.51,5861.19,11860.77,5529.1,1211.23
1-Aug-01,7741.4,5111.58,5835.23,11959.33,5546.9,1215.93
2-Aug-01,7756.2,5088.7,5777.28,12399.2,5584.5,1220.75
3-Aug-01,7744.2,5031.29,5735.88,12241.97,5547.6,1214.35
6-Aug-01,7758.2,5066.25,5746.04,12243.9,5526.4,1200.48
7-Aug-01,7772.2,5051.62,5752.51,12319.46,5536.8,1204.4
8-Aug-01,7654.2,4986.23,5614.51,12163.67,5476.5,1183.53
9-Aug-01,7695.3,4888.3,5512.28,11754.56,5402.9,1183.43
10-Aug-01,7644.7,4846.02,5433.49,11735.06,5427.2,1190.16
13-Aug-01,7632.7,4920.35,5453.77,11477.56,5431.1,1191.29
14-Aug-01,7605.5,4962.64,5520.71,11917.95,5507.8,1186.73
15-Aug-01,7532.7,4933.97,5455.44,11755.4,5461.6,1178.02
16-Aug-01,7569.5,4882.62,5361.92,11515.02,5389.8,1181.66
17-Aug-01,7502.8,4777.37,5222.12,11445.54,5342.1,1161.97
20-Aug-01,7525.2,4791.43,5207.83,11257.94,5357.4,1171.41
21-Aug-01,7473,4834.87,5214.02,11280.38,5430.3,1157.26
22-Aug-01,7538.6,4812.14,5220.21,11396.43,5408.7,1165.31
23-Aug-01,7542.4,4809.5,5254.04,11126.92,5396.5,1162.09
24-Aug-01,7630,4916.56,5387.5,11166.31,5471.9,1184.93
27-Aug-01,7662.2,4905.79,5406.47,11275.01,5453.3,1179.21
28-Aug-01,7578.4,4815.72,5308.78,11189.4,5434.7,1161.51
29-Aug-01,7494.3,4834.89,5305,10979.76,5417.6,1148.56
30-Aug-01,7417.7,4703.87,5162.4,10938.45,5332.7,1129.03
31-Aug-01,7399.2,4689.34,5188.17,10713.51,5345,1133.58
3-Sep-01,7430.6,4629.8,5094.1,10409.68,5312.1,1133.26
4-Sep-01,7462,4673.98,5208.1,10772.59,5379.6,1132.94
5-Sep-01,7447.7,4571.56,5048.08,10598.79,5316,1131.74
6-Sep-01,7416,4480.75,4875.37,10650.33,5204.3,1106.4
7-Sep-01,7368.8,4413.51,4730.67,10516.79,5070.3,1085.78
10-Sep-01,7344.7,4383.74,4670.13,10195.69,5033.7,1092.54
11-Sep-01,7257.36,4059.75,4584.84,10292.95,4957.9,1081.786
12-Sep-01,7170.02,4114.26,4499.55,9610.1,4882.1,1071.032
13-Sep-01,7082.68,4113.87,4414.26,9613.09,4943.6,1060.278
14-Sep-01,6995.34,3909.49,4328.97,10008.89,4755.7,1049.524
17-Sep-01,6908,4015.46,4243.68,9504.41,4898.9,1038.77
18-Sep-01,6844.5,3970.18,4194.85,9679.88,4848.7,1032.74
19-Sep-01,6696.3,3888.93,4041.8,9939.6,4721.7,1016.1
20-Sep-01,6521.8,3738.18,3809.67,9785.16,4556.9,984.54
21-Sep-01,6513.1,3652.87,3787.23,9554.99,4433.7,965.8
24-Sep-01,6662,3861.19,4038.69,9624.48,4613.9,1003.45
25-Sep-01,6702,3902.85,4009.12,9693.97,4663.4,1012.27
26-Sep-01,6654.8,3975.53,4095.32,9641.7,4696.1,1007.04
27-Sep-01,6669.5,4013.23,4184.5,9696.53,4763.6,1018.61
28-Sep-01,6838.6,4079.02,4308.15,9774.68,4903.4,1040.94
1-Oct-01,6799,4004.57,4239.97,9972.28,4785.6,1038.55
2-Oct-01,6831,4044.66,4304.2,10136.56,4832.3,1051.33
3-Oct-01,6903.8,4024.25,4436.66,9924.23,4881.8,1072.28
4-Oct-01,6899.4,4195.8,4548.13,10205.48,5016.2,1069.63
5-Oct-01,6894.2,4164.76,4487.69,10205.87,5036,1071.38
8-Oct-01,6881.75,4172.21,4495.15,10108.82,5032.7,1062.44
9-Oct-01,6869.3,4176.97,4472.42,10011.77,5009.8,1056.75
10-Oct-01,6952.3,4319.38,4613.19,9964.88,5153.1,1080.99
11-Oct-01,7060.1,4330.68,4718.46,10347.01,5164.9,1097.43
12-Oct-01,7031,4336.88,4625.13,10632.35,5145.5,1091.65
15-Oct-01,6955.6,4213.91,4548.48,10452.54,5067.3,1089.98
16-Oct-01,7026.9,4308.49,4626.48,10637.82,5082.6,1097.54
17-Oct-01,6956.8,4411.51,4644.82,10755.45,5203.4,1077.09
18-Oct-01,6900,4338.09,4574.37,10474.85,5116,1068.61
19-Oct-01,6911,4264.89,4513.53,10538.79,5017.7,1073.48
22-Oct-01,6905.2,4341.29,4619.32,10700.175,5070.4,1089.9
23-Oct-01,6904.2,4455.76,4704.22,10861.56,5193.3,1084.78
24-Oct-01,6896.9,4486.35,4811.82,10802.15,5167.6,1085.2
25-Oct-01,6943.7,4378.45,4715.6,10880.1,5086.6,1100.09
26-Oct-01,7004.9,4478.63,4820.26,10795.16,5188.6,1104.61
29-Oct-01,6896.3,4383.24,4660.35,10612.31,5085.9,1078.3
30-Oct-01,6825.4,4251.93,4543.98,10512.82,5003.6,1059.79
31-Oct-01,6885.7,4341.29,4559.13,10366.34,5039.7,1059.78
1-Nov-01,6984.6,4366.94,4636.13,10347.28,5071.2,1084.1
2-Nov-01,7024,4369.4,4583.31,10383.78,5129.5,1087.2
5-Nov-01,7079.3,4485.34,4755.11,10447.54,5209.1,1102.84
6-Nov-01,7145.5,4461.69,4707.65,10633.72,5214.1,1118.86
7-Nov-01,7147.3,4493.27,4860.66,10284.98,5216.3,1115.8
8-Nov-01,7140.8,4573.04,4993.57,10431.79,5278.1,1118.54
9-Nov-01,7209.7,4514.28,4910.07,10215.71,5244.2,1120.31
12-Nov-01,7223.9,4376.58,4820.37,10081.56,5146.2,1118.33
13-Nov-01,7324.4,4565.68,4946.97,10030.56,5277.1,1139.09
14-Nov-01,7349.5,4575.09,4953.53,10086.76,5240.7,1141.21
15-Nov-01,7262.9,4577.28,5006.33,10489.89,5238.2,1142.24
16-Nov-01,7315.3,4587.3,5062.64,10649.09,5291,1138.65
19-Nov-01,7422.8,4660.49,5185.1,10727.94,5338,1151.06
20-Nov-01,7381.2,4593.52,5096.18,10575.62,5298.7,1142.66
21-Nov-01,7330.9,4557.03,5087.03,10661.08,5313.8,1137.03
22-Nov-01,7382.5,4599.8,5124.54,10696.82,5345.9,1143.685
23-Nov-01,7432.4,4573.82,5150.97,10880.56,5293.2,1150.34
26-Nov-01,7466.4,4564.38,5114.12,11064.3,5302.5,1157.42
27-Nov-01,7462.6,4485.82,5059.57,10948.89,5266,1149.5
28-Nov-01,7358.2,4445.5,4915.95,10624.81,5205.2,1128.52
29-Nov-01,7400.5,4445.87,4936.08,10655.96,5208.5,1140.2
30-Nov-01,7425.6,4476.06,4989.91,10697.44,5203.6,1139.45
3-Dec-01,7374.8,4463.84,4988.44,10370.62,5164.6,1129.9
4-Dec-01,7450.1,4529.24,5013.99,10452.65,5212.1,1144.8
5-Dec-01,7620.2,4677.55,5262.75,10713.81,5333.5,1170.35
6-Dec-01,7613.7,4679.38,5271.29,10857.28,5369.8,1167.1
7-Dec-01,7616.8,4642.94,5199.03,10796.89,5264.7,1158.31
10-Dec-01,7559.8,4556.29,5124.68,10571.01,5185,1139.93
11-Dec-01,7531.6,4551.94,5146.45,10473.91,5160.8,1136.76
12-Dec-01,7577.7,4510.68,5062.56,10801.52,5120,1137.07
13-Dec-01,7451.2,4410.66,4966.05,10433.45,5074.9,1119.38
14-Dec-01,7425.7,4340.02,4909.42,10511.65,5061,1123.09
17-Dec-01,7515.4,4485.17,5067.99,10323.35,5136.3,1134.36
18-Dec-01,7586.5,4480.1,5039.64,10432.17,5151.1,1142.92
19-Dec-01,7501.1,4467.92,4984.69,10471.93,5120.6,1149.56
20-Dec-01,7455,4426.72,4934.14,10434.52,5080.2,1139.93
21-Dec-01,7528.3,4499.34,5019.01,10335.45,5159.2,1144.89
24-Dec-01,7552.6,4502.1,5043.54,10295.13,5177.4,1144.65
25-Dec-01,7585.266667,4531.786667,5068.07,10254.81,5189.333333,1147.01
26-Dec-01,7617.933333,4561.473333,5092.6,10192.57,5201.266667,1149.37
27-Dec-01,7650.6,4591.16,5117.13,10457.61,5213.2,1157.13
28-Dec-01,7675,4624.58,5160.1,10542.62,5242.4,1161.02
31-Dec-01,7688.4,4609.866667,5162.693333,10608.394,5217.4,1148.08
1-Jan-02,7667.6,4595.153333,5165.286667,10674.168,5217.85,1151.375
2-Jan-02,7646.8,4580.44,5167.88,10739.942,5218.3,1154.67
3-Jan-02,7774.2,4681.2,5270.29,10805.716,5318.8,1165.27
4-Jan-02,7833.2,4682.79,5318.73,10871.49,5323.8,1172.51
7-Jan-02,7870.3,4615.54,5232.22,10942.36,5293.6,1164.89
8-Jan-02,7782,4568.09,5236.37,10695.6,5250.4,1160.71
9-Jan-02,7775.8,4587.01,5288.21,10663.98,5228.5,1155.14
10-Jan-02,7722.4,4515.52,5228.11,10538.43,5190.7,1156.55
11-Jan-02,7701.9,4554.69,5209.97,10441.59,5198.6,1145.6
14-Jan-02,7623.3,4453.97,5065.84,10324.82,5113.5,1138.41
15-Jan-02,7643.9,4518.42,5062.04,10208.05,5166,1146.19
16-Jan-02,7584,4425.5,4984.2,10177.58,5127.6,1127.57
17-Jan-02,7652.7,4475.64,5133.4,10128.18,5138.4,1138.88
18-Jan-02,7604.8,4448.85,5122.23,10293.32,5126.8,1127.58
21-Jan-02,7582.9,4423.8,5069.74,10280.25,5138.5,1123.445
22-Jan-02,7559.3,4446.72,5045.72,10050.98,5149.2,1119.31
23-Jan-02,7598.5,4450.81,5163.03,10040.91,5180.6,1128.18
24-Jan-02,7657.6,4508.07,5170.44,10074.05,5233.1,1132.15
25-Jan-02,7659.3,4484.31,5156.63,10144.14,5193,1133.28
28-Jan-02,7643.7,4533.13,5159.02,10220.85,5223.6,1133.06
29-Jan-02,7567.1,4476.1,5084.52,10026.03,5131.4,1100.64
30-Jan-02,7548.8,4407.27,5052.2,9919.48,5089.3,1113.57
31-Jan-02,7648.5,4461.87,5107.61,9997.8,5164.8,1130.2
1-Feb-02,7690.5,4455.56,5097.06,9791.43,5189.7,1122.2
4-Feb-02,7591.1,4397.54,4984.48,9631.93,5167.3,1094.44
5-Feb-02,7523.5,4307.75,4936.75,9475.6,5093.4,1090.02
6-Feb-02,7497.1,4273.81,4804.41,9420.85,5073.8,1083.51
7-Feb-02,7483.4,4295.65,4862.62,9583.27,5127,1080.17
8-Feb-02,7535.4,4299.04,4835.95,9686.06,5128.1,1096.22
11-Feb-02,7604.5,4353.21,4940,9782.025,5161.8,1111.94
12-Feb-02,7543.8,4337.95,4884.78,9877.99,5135.7,1107.5
13-Feb-02,7561.4,4364.45,4935.35,9968.35,5153.9,1118.51
14-Feb-02,7526.4,4429.31,4973.77,10081.09,5208.7,1116.48
15-Feb-02,7515.3,4377,4862.6,10048.1,5182.5,1104.18
18-Feb-02,7558.6,4347.05,4871.76,10093.25,5154.3,1093.76
19-Feb-02,7471,4256.36,4764.05,9847.16,5092.5,1083.34
20-Feb-02,7431.8,4238.99,4780.24,9834.13,5024.1,1097.98
21-Feb-02,7418.1,4287.22,4850.73,10295.42,5073.3,1080.95
22-Feb-02,7426.6,4245.2,4745.58,10356.78,5050.8,1089.84
25-Feb-02,7512.5,4305.44,4863.54,10296.47,5100.7,1109.43
26-Feb-02,7567.5,4340.86,4897.75,10202.63,5139,1109.38
27-Feb-02,7646.9,4424.71,4960.22,10573.09,5178.4,1109.89
28-Feb-02,7637.5,4462.99,5039.08,10587.83,5101,1106.73
1-Mar-02,7710.8,4486.42,5097.41,10812,5169,1131.78
4-Mar-02,7861.8,4607.44,5245.84,11450.22,5242,1153.84
5-Mar-02,7856.1,4580.75,5228.67,11348.45,5214,1146.14
6-Mar-02,7944.3,4588.14,5285.26,11358.53,5245.5,1162.77
7-Mar-02,7958.1,4616.5,5289.43,11648.34,5282.1,1157.54
8-Mar-02,7910.3,4629.11,5359.55,11885.79,5285.7,1164.31
11-Mar-02,7908.2,4586.75,5340.67,11919.3,5258.9,1168.26
12-Mar-02,7866.1,4550.65,5275.81,11607.33,5252.5,1165.58
13-Mar-02,7864.2,4523.77,5245.99,11415.31,5272,1154.09
14-Mar-02,7828.6,4546.84,5276.87,11568.82,5261.4,1153.04
15-Mar-02,7871.7,4588.33,5401.11,11648.01,5292.7,1166.16
18-Mar-02,7917.7,4625.81,5426.04,11498.38,5299.9,1165.55
19-Mar-02,7936.9,4644.93,5462.55,11792.82,5316.1,1170.29
20-Mar-02,7915.4,4603.8,5364.7,11526.78,5266.9,1151.85
21-Mar-02,7856.2,4579.9,5348.68,11435.93,5253.3,1153.59
22-Mar-02,7856.1,4601.57,5366.13,11345.08,5250.5,1148.7
25-Mar-02,7751.3,4588.36,5317.38,11261.09,5203.6,1131.87
26-Mar-02,7756.7,4628.07,5390.59,11207.92,5195.5,1138.49
27-Mar-02,7835.9,4623.2,5348,11323.68,5214.7,1144.58
28-Mar-02,7851.5,4688.02,5397.29,11333.11,5271.8,1147.39
29-Mar-02,7870,4667.79,5368.553333,11024.94,5265,1146.965
1-Apr-02,7888.5,4647.56,5339.816667,11028.7,5258.2,1146.54
2-Apr-02,7893.4,4627.33,5311.08,11204.49,5251.4,1136.76
3-Apr-02,7842.3,4632.26,5281.84,11400.71,5247.8,1125.4
4-Apr-02,7784.5,4538.31,5254.95,11379.2,5209.5,1126.34
5-Apr-02,7782.1,4515.7,5260.53,11335.49,5233.6,1122.73
8-Apr-02,7747.5,4431.88,5180.33,11352.89,5178.6,1125.29
9-Apr-02,7722.1,4463.91,5170.25,11114.49,5179.6,1117.8
10-Apr-02,7800.1,4521.83,5265.36,11218.58,5229.1,1130.47
11-Apr-02,7688.7,4441.54,5162.96,11147.27,5137.4,1103.69
12-Apr-02,7717.5,4468.29,5189.65,10962.98,5161,1111.01
15-Apr-02,7761.3,4502.49,5244.2,11137.3,5201.4,1102.55
16-Apr-02,7841.6,4598.74,5343.88,11346.66,5259.9,1128.37
17-Apr-02,7868.1,4597.3,5318.55,11543.71,5263.9,1126.07
18-Apr-02,7818.1,4588.83,5262.88,11575.73,5229.4,1124.47
19-Apr-02,7899.6,4606.42,5284.55,11512.01,5243.6,1125.17
22-Apr-02,7814.3,4559.46,5205.48,11721.64,5221.5,1107.83
23-Apr-02,7717.8,4562.55,5192.1,11736.83,5191,1100.96
24-Apr-02,7713.4,4528,5160.14,11672.88,5218.2,1093.14
25-Apr-02,7686.3,4455.99,5054.41,11648.72,5197.5,1091.48
26-Apr-02,7629.6,4453.08,5000.38,11541.39,5159,1076.32
